provincia;departamento;sector;ambito;grado;  0años  ;  1año  ;  2años  ;  3años  ;  4años  ;  5años  ;  6años  ;  7años  ;  8años  ;  9años  ;  10años  ;  11años  ;  12años  ;  13años  ;  14años  ;  15años  ;  16años  ;  17años  ;  18años  ;  19años  ;  20años  ;  21años  ;  22años  ;  23años  ;  24años  ;  25años  ;  26años  ;  27años  ;  28años  ;  29años  ;  30añosymás  
Buenos Aires;BERAZATEGUI;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.761 ; 132 ; 33 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.749 ; 70 ; 15 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 52 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 2.411 ; 27 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 2.510 ; 33 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.477 ; 10 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.450 ; 8 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.334 ; 19 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.049 ; 66 ; 3 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.875 ; 74 ; 7 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.836 ; 106 ; 9 ; 1 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;Deambuladores;     ; 22 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;Lactantes; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;Sala de 2;     ;     ; 219 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;Sala de 3;     ;     ;     ; 1.157 ; 8 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;Sala de 4;     ;     ;     ;     ; 1.561 ; 8 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;Sala de 5;     ;     ;     ;     ;     ; 1.713 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;BERAZATEGUI;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 67 ; 61 ; 65 ; 80 ; 66 ; 51 ; 53 ; 61 ; 48 ; 52 ; 51 ; 66 ; 750 
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;1°;     ;     ;     ;     ;     ;     ; 4.244 ; 9 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.080 ; 805 ; 443 ; 113 ; 24 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.649 ; 724 ; 270 ; 96 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.202 ; 548 ; 189 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 29 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 4.371 ; 292 ; 29 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 4.484 ; 376 ; 37 ; 8 ;     ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.374 ; 297 ; 97 ; 16 ; 3 ; 2 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.233 ; 308 ; 84 ; 19 ; 8 ; 5 ; 1 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.184 ; 292 ; 77 ; 19 ; 6 ; 4 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.841 ; 589 ; 196 ; 83 ; 38 ; 19 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.585 ; 769 ; 288 ; 128 ; 50 ; 17 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.332 ; 806 ; 303 ; 158 ; 43 ; 9 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;Sala de 3;     ;     ;     ; 1.308 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;Sala de 4;     ;     ;     ;     ; 2.843 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ; 3.817 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 75 ; 169 ; 170 ; 232 ; 234 ; 209 ; 233 ; 190 ; 199 ; 177 ; 178 ; 171 ; 1.104 
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ; 1.595 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.290 ; 57 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.246 ; 61 ; 6 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.179 ; 98 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 26 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 1.681 ; 19 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 1.601 ; 19 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.693 ; 12 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.570 ; 9 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.602 ; 17 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.472 ; 35 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.470 ; 50 ; 2 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.371 ; 68 ; 6 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;Deambuladores;     ; 99 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;Lactantes; 12 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;Sala de 2;     ;     ; 278 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;Sala de 3;     ;     ;     ; 1.029 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;Sala de 4;     ;     ;     ;     ; 1.306 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;Sala de 5;     ;     ;     ;     ;     ; 1.402 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ESTEBAN ECHEVERRIA;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 40 ; 38 ; 49 ; 37 ; 38 ; 50 ; 30 ; 22 ; 20 ; 20 ; 20 ; 22 ; 33 
Buenos Aires;EZEIZA;Estatal;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;1°;     ;     ;     ;     ;     ;     ; 2.832 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.116 ; 596 ; 208 ; 56 ; 8 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.871 ; 620 ; 175 ; 34 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.668 ; 503 ; 134 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 155 ; 17 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 2.835 ; 25 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 3.107 ; 63 ; 2 ; 1 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.944 ; 56 ; 12 ; 2 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.008 ; 82 ; 16 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.032 ; 62 ; 11 ; 1 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.662 ; 361 ; 53 ; 70 ; 63 ; 39 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.424 ; 467 ; 77 ; 16 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.342 ; 442 ; 105 ; 16 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;Sala de 2;     ;     ; 25 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;Sala de 3;     ;     ;     ; 1.186 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;Sala de 4;     ;     ;     ;     ; 2.343 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ; 2.717 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 26 ; 44 ; 76 ; 127 ; 138 ; 153 ; 141 ; 151 ; 95 ; 26 ; 11 ; 11 ; 9 
Buenos Aires;EZEIZA;Privado;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ; 1.090 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 827 ; 43 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 714 ; 35 ; 4 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 678 ; 25 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 82 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 1.122 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 1.138 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.117 ; 7 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.064 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.052 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 986 ; 39 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 947 ; 51 ; 3 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;EZEIZA;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 858 ; 38 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
